date,index,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal
2015-11-30,22,AAPL,16.69,0.233,8.318,12.748,12.831,12.831,12.831,2.822,8.116,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,51.691,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,4.599,0.827,0.0176,APPLE INC,11.0,3.0,3571.0,118.3,39180335.0,0.004159,5575331.0,117.75,119.41,117.99,-0.003859,-0.000273,-0.004641,0.0,0.0,1.0,10.0,659561657.3,0.0041592394533571,0.004159,671994645.43,1.1921989132627009,4635033630.5,0.0202544358888517,0.0146529573313806,0.016843287442574573,0.022174055983760828,-0.001864,0.0158569999999999,0.023888,0.0663839999999999,-0.001864,133.0,0.8894736842105263,0.2601943109422965,0.0162614995013183,0.12,1.378421052631579,3.194736842105263,0.233,659561657.3,20.30708601672965,-0.10152822858026456,-0.008546
2015-12-31,23,AAPL,14.768,0.233,8.318,11.343,11.416,11.416,11.416,2.497,7.182,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,51.691,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,4.069,0.736,0.0197999999999999,APPLE INC,11.0,3.0,3571.0,105.26,40917316.0,-0.019195,5544487.0,104.82,107.03,107.01,-0.008181,-0.002015,-0.009412,0.0,0.0,1.0,10.0,583612701.62,-0.0191949310473349,-0.019195,654209339.54,1.358766807922725,4306956682.16,0.0165485636695379,0.0159931442920001,0.016843287442574573,0.022174055983760828,-0.013059,-0.0456909999999999,-0.0469349999999999,-0.066309,-0.013059,133.0,0.7914285714285715,0.0841958718338285,0.0160982071872784,0.23,1.26,3.2122727272727274,0.233,583612701.62,20.184748138632408,-0.08029970456403335,0.004159
2016-01-31,24,AAPL,13.657,0.233,8.318,10.489,10.557,10.557,10.557,2.309,6.641,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,51.691,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,3.763,0.68,0.0214,APPLE INC,11.0,3.0,3571.0,97.34,64416906.0,0.034541,5544583.0,94.35,97.34,94.79,0.024547,0.022985,0.02476,0.0,0.0,1.0,10.0,539709709.22,0.0345413965352321,0.034541,602907516.38,2.2173494071309725,6270341630.04,0.0237643904017754,0.0269705134086527,0.016843287442574573,0.022174055983760828,0.007172,-0.05577,-0.03641,-0.164537,0.007172,133.0,0.7318796992481204,0.0583225600020649,0.0167943595223195,0.26,1.1857894736842105,3.3626315789473686,0.233,539709709.22,20.10654197745855,-0.08455675529186779,-0.019195
2016-02-29,25,AAPL,13.717,0.257,8.685,2.569,2.583,2.566,2.566,2.287,7.147,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,51.691,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.577,0.68,0.0215,APPLE INC,11.0,3.0,3571.0,96.69,35216277.0,-0.00227,5544583.0,96.65,98.23,96.86,-0.005893,0.001118,-0.008121,0.0,0.0,1.0,10.0,536105730.27,-0.0022701475595913,-0.00227,521689814.47,1.6791888104811286,3405061823.13,0.022791717939115,0.0147572226166679,0.016843287442574573,0.022174055983760828,0.00155,0.0287679999999999,0.019318,-0.053197,0.00155,132.64999,0.7289107221191649,-0.691326540141393,0.0168257064967073,0.31,1.046,3.559,0.257,536105730.27,20.099841957548698,-0.038522927380769234,0.034541
2016-03-31,26,AAPL,15.277,0.257,8.685,2.896,2.911,2.893,2.893,2.547,7.961,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,51.691,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.984,0.68,0.0191,APPLE INC,11.0,3.0,3571.0,108.99,25892093.0,-0.005203,5478446.0,108.88,109.9,109.72,-0.000869,0.001595,-0.00204,0.0,0.0,1.0,10.0,597095829.54,-0.0052026286966047,-0.005203,557396928.99,1.2484035196621688,2821979216.0699997,0.0338059437913113,0.0099423439151095,0.016843287442574573,0.022174055983760828,0.017459,0.0671939999999999,0.040469,0.078319,0.017459,132.64999,0.8216359458451523,-0.9736461292689887,0.0168385524716585,0.29,1.014090909090909,3.244545454545454,0.257,597095829.54,20.207588176967622,-0.025748775537669077,-0.00227
2016-04-30,27,AAPL,13.137,0.257,8.685,2.49,2.504,2.488,2.488,2.19,6.845,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,51.691,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.426,0.68,0.0222,APPLE INC,11.0,3.0,3571.0,93.74,68714435.0,-0.011494,5477425.0,92.51,94.72,93.99,-0.004465,-0.003775,-0.005063,0.0,0.0,1.0,10.0,513453819.5,-0.0114942528735632,-0.011494,597095829.54,1.4630857741428531,6441291136.9,0.0093244355059878,0.0179058963255418,0.016843287442574573,0.022174055983760828,-0.030566,-0.163689,-0.0551829999999999,0.1040549999999999,-0.030566,132.53999,0.7072582395698084,1.3419695925980806,0.0173158490702191,0.23,1.0371428571428571,2.98,0.257,513453819.5,20.05667065047467,-0.0037906448534198445,-0.005203
2016-05-31,28,AAPL,13.459,0.257,8.895,2.78,2.796,2.774,2.774,2.41,8.1,0.235,0.223,0.343,0.292,0.448,0.301,0.275,0.279,0.34,0.364,0.264,0.404,0.262,0.404,2.416,0.679,0.35,0.693,0.307,0.36,0.307,0.019,0.016,0.258,0.028,0.292,0.225,0.839,0.146,0.441,0.339,1.074,0.931,0.475,0.828,7.388,0.374,0.567,0.431,1.307,49.917,64.012,0.585,1.085,1.117,51.691,54.95,0.781,9.588,4.161,1.249,1.802,26.791,0.04,0.008,0.0,-0.059,3.565,0.68,0.0227999999999999,APPLE INC,11.0,3.0,3571.0,99.86,42307212.0,-0.004883,5477425.0,98.82,100.4,99.6,-0.000348,0.00328,-0.001,0.0,0.0,1.0,10.0,546975660.5,-0.0048829098156452,-0.004883,513453819.5,1.7555864047866918,4224798190.32,0.0236073278854883,0.0131963721824957,0.016843287442574573,0.022174055983760828,-0.000598,0.106275,0.053423,-0.174645,-0.000598,132.07001,0.7561141246222364,0.0944152955963702,0.0172825070109245,0.27,0.99,2.8704761904761904,0.257,546975660.5,20.11991486305257,-0.003902497308335362,-0.011494
2016-06-30,29,AAPL,1.153,0.96,10.5,35.636,35.636,58.074,58.074,0.653,2.559,0.0,0.037,0.307,0.235,0.586,0.125,0.152,0.049,0.014,0.065,0.459,0.016,0.026,0.016,1.171,0.304,0.097,0.44,0.259,0.27,0.371,0.053,0.051,0.038,0.0,0.186,0.221,4.34,0.039,0.245,0.54,0.529,0.44,0.104,0.791,6.888,0.493,0.393,0.407,1.092,1.545,3.473,0.155,0.512,0.512,8.99,4.5,0.166,18.116,2.586,0.202,0.46,391.328,0.0,0.048,0.0,-0.036,0.281,0.367,0.0,APPLE INC,11.0,3.0,3571.0,95.6,35920357.0,0.012712,5393165.0,94.3,95.77,94.44,0.013181,0.009829,0.013565,0.0,0.0,1.0,10.0,515586573.99999994,0.0127118644067796,0.012712,539307265.5,1.394067901723827,3433986129.2,0.0122302521857786,0.011685389230168,0.016843287442574573,0.022174055983760828,0.008655,-0.0308759999999999,-0.0194699999999999,0.0442069999999999,0.008655,132.07001,0.7238585050459222,0.1919784427157601,0.0175196421849408,0.27,0.9127272727272728,2.880909090909091,0.96,515586573.99999994,20.060815789124717,-0.01583960219301772,-0.004883
2016-07-31,30,AAPL,1.315,0.96,10.5,40.625,40.625,66.204,66.204,0.744,2.917,0.0,0.037,0.307,0.235,0.586,0.125,0.152,0.049,0.014,0.065,0.459,0.016,0.026,0.016,1.171,0.304,0.097,0.44,0.259,0.27,0.371,0.053,0.051,0.038,0.0,0.186,0.221,4.34,0.039,0.245,0.54,0.529,0.44,0.104,0.791,6.888,0.493,0.393,0.407,1.092,1.545,3.473,0.155,0.512,0.512,8.99,4.5,0.166,18.116,2.586,0.202,0.46,391.328,0.0,0.048,0.0,-0.036,0.32,0.367,0.0,APPLE INC,11.0,3.0,3571.0,104.21,27734688.0,-0.001246,5388443.0,103.68,104.55,104.19,0.00263,0.003096,0.001631,0.0,0.0,1.0,10.0,561529645.03,-0.0012459267778417,-0.001246,509114776.00000006,1.4180321216998029,2890231836.48,0.0097778722499734,0.0163832922379863,0.016843287442574573,0.022174055983760828,0.013502,0.076808,0.026349,-0.019729,0.013502,122.57,0.8502080443828016,-0.4435385503406626,0.0176039765268622,0.3,0.8314999999999999,2.7145,0.96,561529645.03,20.146175126884458,0.005462811608610396,0.012712
2016-08-31,31,AAPL,13.661,0.293,8.867,3.095,3.113,3.091,3.091,2.602,9.05,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,51.691,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,3.784,0.827,0.0215,APPLE INC,11.0,3.0,3571.0,106.1,29662406.0,0.000943,5388443.0,105.64,106.5699,105.66,-0.002578,-0.00381,-0.002376,0.0,0.0,1.0,10.0,571713802.3,0.0009433962264151,0.000943,562984524.64,0.9939838317187034,3147181276.6,0.0197077164754604,0.0065194351789577,0.016843287442574573,0.022174055983760828,-0.007676,-0.032176,-0.0057299999999999,0.1252399999999999,-0.007676,122.57,0.8656278045198662,0.7686042396963497,0.016130431976671,0.3,0.8191304347826087,2.6839130434782605,0.293,571713802.3,20.164149078500056,0.008929778448930392,-0.001246
2016-09-30,32,AAPL,14.556,0.293,8.867,3.298,3.317,3.294,3.294,2.772,9.643,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,51.691,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,4.031,0.827,0.0202,APPLE INC,11.0,3.0,3571.0,113.05,36379059.0,0.007755,5388443.0,111.8,113.37,112.46,0.00783,0.007534,0.007968,0.0,0.0,1.0,10.0,609163481.15,0.0077553931182028,0.007755,571713802.3,1.6968427333698466,4112652619.95,0.0087639643579305,0.0170429776002965,0.016843287442574573,0.022174055983760828,-0.015533,0.0046489999999999,0.025873,0.0363399999999999,-0.015533,122.57,0.9223300970873788,-0.3971151955235539,0.0161359877479581,0.29,0.8595238095238096,2.680952380952381,0.293,609163481.15,20.2275972316041,-0.001472063409032165,0.000943
2016-10-31,33,AAPL,14.467,0.293,8.867,3.312,3.332,3.308,3.308,2.755,9.584,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,51.691,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,4.007,0.827,0.0200999999999999,APPLE INC,11.0,3.0,3571.0,113.54,26419398.0,-0.001583,5332313.0,113.2,114.23,113.65,0.00043,-0.001156,-0.000122,0.0,0.0,1.0,10.0,605430818.02,-0.0015828350334153,-0.001583,609163481.15,1.1295066764361306,2999658448.92,0.013945019318737,0.0082009901205826,0.016843287442574573,0.022174055983760828,-0.006639,-0.027858,-0.0032259999999999,0.1284139999999999,-0.006639,122.57,0.9263278126784696,-0.4989339520512036,0.0154995113676453,0.33,0.9215,2.612,0.293,605430818.02,20.221450858475954,0.014945242784063506,0.007755
2016-11-30,34,AAPL,13.556,0.256,9.964,13.332,13.413,13.3,13.3,2.74,8.953,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,51.691,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,3.82,0.855,0.0206,APPLE INC,11.0,3.0,3571.0,110.52,36162258.0,-0.008434,5332313.0,110.27,112.2,111.6,-0.001561,-0.000985,-0.002653,0.0,0.0,1.0,10.0,589327232.76,-0.0084335187511214,-0.008434,605430818.02,1.1978764053864903,3996652754.16,0.0090577320494218,0.0128545264049181,0.016843287442574573,0.022174055983760828,-0.000986,0.028467,0.030857,-0.061489,-0.000986,119.03,0.9285054188019828,0.3334320124069622,0.0154659263044401,0.45,1.1625,2.566,0.256,589327232.76,20.19449216078859,0.009141564697160875,-0.001583
2016-12-31,35,AAPL,14.008,0.256,9.964,13.971,14.056,13.937,13.937,2.831,9.251,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,51.691,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,3.947,0.896,0.0197,APPLE INC,11.0,3.0,3571.0,115.82,30588285.0,-0.007796,5257816.0,115.43,117.2,116.65,-0.004036,-0.001826,-0.004637,0.0,0.0,1.0,10.0,608960249.12,-0.0077957680116509,-0.007796,589327232.76,1.0363648819343252,3542735168.7,0.0173506540207669,0.0071574369528631,0.016843287442574573,0.022174055983760828,-0.000257,0.01337,0.01614,0.0383559999999999,-0.000257,118.25,0.9794503171247356,0.347246705103457,0.0150191709506061,0.51,1.2952380952380953,2.335238095238095,0.256,608960249.12,20.227263551162885,0.02021346214640518,-0.008434
2017-01-31,36,AAPL,14.645,0.256,9.964,14.638,14.727,14.603,14.603,2.96,9.672,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,51.691,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,4.127,0.939,0.0187999999999999,APPLE INC,11.0,3.0,3571.0,121.35,49200993.0,-0.002302,5246540.0,120.62,121.39,121.15,0.000839,0.003957,-0.00089,0.0,0.0,1.0,10.0,636667629.0,-0.0023020636356162,-0.002302,622440896.49,0.9541995639252504,5970540500.55,0.0060768405568081,0.0052427698211316,0.016843287442574573,0.022174055983760828,-0.002624,0.01993,0.006975,0.0720189999999999,-0.002624,121.95,0.995079950799508,2.7551322918832017,0.0127888220078721,0.51,1.226,2.228,0.256,636667629.0,20.27175830185402,-0.021537205393008296,-0.007796
2017-02-28,37,AAPL,16.541,0.262,9.548,4.077,4.101,4.101,4.101,3.295,10.987,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,51.691,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.511,0.939,0.0166,APPLE INC,11.0,3.0,3571.0,136.99001,23482948.0,0.000438,5246540.0,136.7,137.435,137.08,-0.004647,-0.009037,-0.002578,0.0,0.0,1.0,10.0,718723567.0654001,0.0004383261840594,0.000438,639815553.0,1.0254244585392254,3216929281.34948,0.0061488009838081,0.0136951697649976,0.016843287442574573,0.022174055983760828,0.001976,0.033669,0.024751,0.1336559999999999,0.001976,137.11,0.9991248632484866,-0.4457800969927118,0.0128200986546867,0.52,1.2178947368421054,2.2221052631578946,0.262,718723567.0654001,20.392987373142738,-0.02156858743968182,-0.002302
2017-03-31,38,AAPL,17.212,0.262,9.548,4.276,4.301,4.301,4.301,3.429,11.432,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,51.691,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.694,0.939,0.0159,APPLE INC,11.0,3.0,3571.0,143.66,19661701.0,-0.001876,5205815.0,143.00999,144.27,143.72,-0.001095,0.002222,-0.002255,0.0,0.0,1.0,10.0,747867382.9,-0.0018758425537305,-0.001876,729059250.8654001,0.6856294291673225,2824599965.66,0.0108845163991303,0.007155835968671,0.016843287442574573,0.022174055983760828,-0.001318,0.024828,0.003474,0.0666349999999999,-0.001318,144.12,0.9968082153760754,-0.5782233778243301,0.0125589820962625,0.74,1.168695652173913,2.2,0.262,747867382.9,20.432736224631796,-0.01602038856267196,0.000438
2017-04-30,39,AAPL,17.237,0.262,9.548,4.275,4.301,4.301,4.301,3.434,11.449,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,51.691,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.7,0.939,0.0159,APPLE INC,11.0,3.0,3571.0,143.64999,21456358.0,-0.000974,5213840.0,143.27,144.3,144.09,-0.002611,-0.004225,-0.001913,0.0,0.0,1.0,10.0,748968063.8616,-0.0009736421846888,-0.000974,756131344.8000001,0.5492767279867962,3082205612.13642,0.0090378890073037,0.0057699258172737,0.016843287442574573,0.022174055983760828,0.000766,0.015345,0.005827,0.0193379999999999,0.000766,144.77,0.9922635214478136,0.5468807718617528,0.011357484784511,0.8,1.0563157894736843,2.272105263157895,0.262,748968063.8616,20.434206902203428,-0.006446429575266421,-0.001876
2017-05-31,40,AAPL,18.182,0.217,10.161,4.436,4.467,4.467,4.467,3.613,12.006,0.271,0.207,0.316,0.269,0.431,0.279,0.255,0.221,0.296,0.277,0.256,0.353,0.21,0.353,1.243,0.481,0.294,0.633,0.367,0.435,0.367,0.025,0.021,0.332,0.024,0.239,0.277,1.284,0.155,0.399,0.392,0.905,0.862,0.34,0.803,7.271,0.482,0.597,0.484,1.48,24.892,30.994,0.833,1.287,1.318,51.691,52.323,0.682,9.098,3.857,1.071,1.692,8.999,0.049,0.0,0.0,-0.064,4.907,0.939,0.0165,APPLE INC,11.0,3.0,3571.0,152.75999,24516956.0,-0.005922,5213840.0,152.38,154.17,153.97,-0.000326,-0.00071,-0.00046,0.0,0.0,1.0,10.0,796466146.2615999,-0.0059218455131124,-0.005922,764244667.2,0.8138205206962025,3745209953.390439,0.0153339945463445,0.0120628476562935,0.016843287442574573,0.022174055983760828,0.000391,-0.0149579999999999,-0.0128899999999999,0.0905309999999999,0.000391,156.10001,0.9786033325686524,-0.3573605628091798,0.0112766384862244,0.89,1.0018181818181815,2.245909090909091,0.217,796466146.2615999,20.495695183286927,-0.0025435710101026077,-0.000974
2017-06-30,41,AAPL,181.167,0.052,3.191,66.542,68.877,81.792,81.792,3.062,45.862,0.0,0.042,0.104,0.079,0.435,0.054,0.067,0.141,0.29,0.169,0.21,0.35,0.114,0.35,0.366,0.183,0.575,0.275,0.725,0.732,0.725,0.043,0.042,0.001,0.877,0.098,0.439,3.191,0.009,0.378,0.52,0.435,0.279,0.128,0.166,4.515,2.158,0.835,0.798,5.061,3.992,5.652,0.002,0.16,1.296,81.803,2.078,1.321,33.063,10.905,2.204,8.008,14.108,0.0,0.032,0.0,-0.033,19.136,0.65,0.0,APPLE INC,11.0,3.0,3571.0,144.02,23024114.0,0.002366,5169782.0,143.78,144.96001,144.45,0.001446,0.001301,0.001533,0.0,0.0,1.0,10.0,744552003.6400001,0.002366439474279,0.002366,798655959.0616,0.8367904282405207,3315932898.28,0.00726558664703,0.0144185151709255,0.016843287442574573,0.022174055983760828,-0.014743,-0.0093339999999999,0.003813,-0.048004,-0.014743,156.10001,0.922613650056781,-0.6972537133624795,0.0114650684172837,0.98,0.8445454545454546,2.183181818181818,0.052,744552003.6400001,20.428293258072014,-0.02089686700916027,-0.005922
2017-07-31,42,AAPL,172.144,0.055,3.191,58.678,60.737,72.125,72.125,2.91,43.578,0.0,0.042,0.104,0.079,0.435,0.054,0.067,0.141,0.29,0.169,0.21,0.35,0.114,0.35,0.366,0.183,0.575,0.275,0.725,0.732,0.725,0.043,0.042,0.001,0.877,0.098,0.439,3.191,0.009,0.378,0.52,0.435,0.279,0.128,0.166,4.515,2.158,0.835,0.798,5.061,3.992,5.652,0.002,0.16,1.296,81.803,2.078,1.321,33.063,10.905,2.204,8.008,14.108,0.0,0.032,0.0,-0.033,18.183,0.65,0.0,APPLE INC,11.0,3.0,3571.0,148.73,19847980.0,-0.005151,5165228.0,148.13,150.33,149.89999,-0.000859,-0.001476,-0.000728,0.0,0.0,1.0,10.0,768224360.4399999,-0.0051505016722408,-0.005151,749124479.0616,0.5943804700625545,2951990065.3999996,0.0198322953272328,0.0079156576777329,0.016843287442574573,0.022174055983760828,-0.00704,0.012016,0.016854,-0.045414,-0.00704,156.10001,0.9527866141712612,-0.2290370451414913,0.0107316843627549,1.07,0.9455,2.0715,0.055,768224360.4399999,20.45959238443812,-0.017355934490879577,0.002366
2017-08-31,43,AAPL,19.195,0.218,10.988,4.628,4.654,4.654,4.654,3.79,13.222,0.27,0.209,0.314,0.268,0.431,0.279,0.254,0.217,0.298,0.273,0.256,0.358,0.21,0.358,1.175,0.469,0.289,0.62,0.38,0.448,0.38,0.026,0.022,0.337,0.026,0.236,0.286,1.358,0.152,0.395,0.402,0.884,0.806,0.34,0.804,7.324,0.506,0.604,0.495,1.528,23.141,28.469,0.854,1.303,1.338,51.691,46.686,0.671,8.894,3.772,1.051,1.696,8.333,0.05,0.0,0.0,-0.053,5.209,0.338,0.0154,APPLE INC,11.0,3.0,3571.0,164.0,26785096.0,0.003979,5165228.0,163.48,164.52,163.64,0.006903,0.006717,0.005721,0.0,0.0,1.0,10.0,847097392.0,0.0039791243355296,0.003979,811663927.92,0.6855721732342968,4392755744.0,0.0227279921496629,0.0117990125272592,0.016843287442574573,0.022174055983760828,0.002701,0.011214,-0.0097419999999999,0.1099709999999999,0.002701,164.0,1.0,0.1552785103055244,0.0113371748645154,1.01,0.8739130434782609,2.100869565217391,0.218,847097392.0,20.55732623065781,-0.023338525842447555,-0.005151
2017-09-30,44,AAPL,17.902,0.218,10.988,4.349,4.373,4.373,4.373,3.535,12.331,0.27,0.209,0.314,0.268,0.431,0.279,0.254,0.217,0.298,0.273,0.256,0.358,0.21,0.358,1.175,0.469,0.289,0.62,0.38,0.448,0.38,0.026,0.022,0.337,0.026,0.236,0.286,1.358,0.152,0.395,0.402,0.884,0.806,0.34,0.804,7.324,0.506,0.604,0.495,1.528,23.141,28.469,0.854,1.303,1.338,51.691,46.686,0.671,8.894,3.772,1.051,1.696,8.333,0.05,0.0,0.0,-0.053,4.858,0.318,0.0163999999999999,APPLE INC,11.0,3.0,3571.0,154.12,26299810.0,0.00548,5126201.0,152.0,154.13,153.21001,0.003328,0.002609,0.003705,0.0,0.0,1.0,10.0,790050098.12,0.0054801670146138,0.00548,843740045.45228,0.8383228374811146,4053326717.2,0.0078407350689125,0.0103567129792328,0.016843287442574573,0.022174055983760828,-0.00616,-0.040031,-0.0395919999999999,-0.003099,-0.00616,164.05,0.9394696738799146,-0.4883818145464836,0.010813360695938,1.03,0.8175000000000001,2.1015,0.218,790050098.12,20.487606916756445,-0.02699802019019959,0.003979
